date,soname,catstore,userdata,dataondisk,dedup
02-02-2025,cfphsor07.sldc.sbc.com,CFP_PROD_DB_Common_cspr246,0,0,0
02-02-2025,cfphsor07.sldc.sbc.com,CFP_NonProd_FS_csprd370,0,0,0
02-02-2025,cfphsor07.sldc.sbc.com,CFP_Prod_FS_csprd370,10.09,0.3,33.9
02-02-2025,cfphsor07.sldc.sbc.com,p1ccr8d2,0,0,0
02-02-2025,ffphsor04.ffdc.sbc.com,FFP_flpd11354_common,0,0,0
02-02-2025,ffphsor05.ffdc.sbc.com,ffphsor05_common_flpd11354,0,0,0
02-02-2025,ffphsor06.ffdc.sbc.com,ffphsor06_common_flpd11354,0.01,0,15.3
02-02-2025,ffphsor11.ffdc.sbc.com,Test,0,0,0
02-02-2025,ffphsor07.ffdc.sbc.com,Test,0,0,0
02-02-2025,ffphsor08.ffdc.sbc.com,Test,0,0,0
02-02-2025,ffphsor09.ffdc.sbc.com,Test,0,0,0
02-02-2025,ffphsor10.ffdc.sbc.com,Test,0,0,0
03-02-2025,yfphsor03.kmdc.att.com,test,0,0,0
03-02-2025,yfphsor03.kmdc.att.com,AFP_PROD_DB_COMMON_ALPH332_02_Rep,434.59,366.24,1.1
03-02-2025,yfphsor03.kmdc.att.com,KGM_PROD_FS_YLPD10529,0,0,0
03-02-2025,yfphsor03.kmdc.att.com,KGM_NON_PROD_DB_Common_ylpd10529,459.13,47.61,9.6
03-02-2025,yfphsor03.kmdc.att.com,KGM_PROD_DB_Common_ylpd10529,0,0,0
03-02-2025,yfphsor03.kmdc.att.com,KGM_NonPROD_FS_ylpd10529,0,0,0
03-02-2025,yfphsor04.kmdc.att.com,test,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Linux_FS_tlph101,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Linux_FS_tsprd653,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,test,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Windows_FS_tsprd653,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Linux_FS_tsprd653,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Windows_FS_tsprd653,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_Prod_Windows_FS_tsprd540,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Linux_FS_tsprd540,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Linux_FS_tsprd540,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Windows_FS_tspr540,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Linux_FS_tlph101,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Windows_FS_tlph101,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Windows_FS_tlph101,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlph101,661.54,243.27,2.7
03-02-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_DB_Common_tlph101,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tlph101,207.34,9.93,20.8
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlph101,398.29,28.95,13.7
03-02-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_FS_tlpd11266,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlpd11266,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlpd11266,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_NON_PROD_DB_Common_tlpd11266,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tlph102,156.2,2.11,73.9
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlph102,60.43,3.01,20.1
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlph102,83.23,11.77,7
03-02-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_DB_Common_tlph102,0.01,0.01,1.2
03-02-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tsprd540,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tsprd540,97.58,5.05,19.3
03-02-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_DB_Common_tsprd540,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tsprd540,21.28,3.16,6.7
03-02-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tsprd653,12.47,0.39,32
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tsprd653,69.68,5.32,13
03-02-2025,tfphsor04.dadc.sbc.com,TFP_NON_PROD_DB_Common_tsprd653,0.14,0.06,2.1
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tsprd653,175.74,28.51,6.1
03-02-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tlpd237,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlpd237,61.79,3.88,15.9
03-02-2025,tfphsor04.dadc.sbc.com,TFP_NON_PROD_DB_Common_tlpd237,0,0,0
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlpd237,25.41,15.56,1.6
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_p1ccr7d6,0.04,0.01,2.5
03-02-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_p1ccr7d6_Tlph102,0,0,0
03-02-2025,tfphsor05.dadc.sbc.com,CFP_t1ccr2d5_Rep,0,0,0
03-02-2025,tfphsor05.dadc.sbc.com,CFP_p1ccr1m2_Rep,0,0,0
03-02-2025,tfphsor05.dadc.sbc.com,CFP_Prod_Windows_FS_csprd246_Rep,0,0,0
03-02-2025,tfphsor05.dadc.sbc.com,CFP_p1ccr7d7_Rep,0,0,0.5
03-02-2025,tfphsor05.dadc.sbc.com,CFP_PROD_Linux_FS_csprd246_Rep,0,0,0
03-02-2025,tfphsor05.dadc.sbc.com,CFP_p1ccr7d8_Rep,0.04,0.04,0.9
03-02-2025,tfphsor05.dadc.sbc.com,CFP_Prod_Windows_FS_csprd370_Rep,0,0,0
03-02-2025,tfphsor05.dadc.sbc.com,CFP_PROD_DB_Common_clph444_Rep,2846.63,595.94,4.7
03-02-2025,tfphsor05.dadc.sbc.com,CFP_PROD_Linux_FS_csprd370_Rep,10.45,0.34,30.6
03-02-2025,tfphsor05.dadc.sbc.com,CFP_PROD_Linux_FS_clph444_Rep,0,0,0
03-02-2025,tfphsor05.dadc.sbc.com,CFP_Prod_Windows_FS_clph444_Rep,0,0,0
03-02-2025,tfphsor05.dadc.sbc.com,CFP_PROD_FS_clph444_Rep,535.64,51.09,10.4
03-02-2025,tfphsor05.dadc.sbc.com,CFP_PROD_DB_Common_cspr246_Rep,0,0,0
03-02-2025,tfphsor05.dadc.sbc.com,CFP_Prod_FS_csprd246_Rep,0,0,0
03-02-2025,tfphsor05.dadc.sbc.com,CFP_PROD_FS_clph587_Rep,67.79,2.88,23.5
03-02-2025,tfphsor05.dadc.sbc.com,CFP_PROD_DB_Common_clph587_Rep,2.06,0.84,2.4
03-02-2025,tfphsor05.dadc.sbc.com,CFP_Prod_FS_clph444_Rep_cfphsor05,187.26,11.52,16.2
03-02-2025,tfphsor05.dadc.sbc.com,CFP_Prod_dbcommon_clph444_cfphsor05,177.41,44.94,3.9
03-02-2025,tfphsor05.dadc.sbc.com,CFP_Prod_FS_csprd246_Rep_cfphsor05,48.28,4.19,11.5
03-02-2025,tfphsor05.dadc.sbc.com,CFP_Prod_dbcommon_csprd246_Rep_cfphsor05,12.56,11.08,1.1
03-02-2025,tfphsor05.dadc.sbc.com,p1ccr8d2_target,0,0,0
03-02-2025,cfphsor02.sldc.sbc.com,t1ccr2d5,2.23,0.31,7.1
03-02-2025,cfphsor02.sldc.sbc.com,p1ccr1m2,0,0,0
03-02-2025,cfphsor02.sldc.sbc.com,CFP_PROD_FS_clph587,0,0,0
03-02-2025,cfphsor02.sldc.sbc.com,CFP_Non_PROD_FS_clph587,514.87,7.46,69
03-02-2025,cfphsor02.sldc.sbc.com,CFP_Non_PROD_DB_Common_clph587,0,0,0
03-02-2025,cfphsor02.sldc.sbc.com,CFP_PROD_DB_Common_clph587,0,0,0
03-02-2025,cfphsor02.sldc.sbc.com,CFP_Prod_Windows_FS_csprd370,0,0,0
03-02-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_Windows_FS_csprd370,0,0,0
03-02-2025,cfphsor02.sldc.sbc.com,CFP_PROD_Linux_FS_csprd370,0,0.01,0.1
03-02-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_Linux_FS_csprd370,6.22,0.18,33.7
03-02-2025,cfphsor02.sldc.sbc.com,CFP_PROD_Linux_FS_clph444,0,0,0
03-02-2025,cfphsor02.sldc.sbc.com,p1ccr7d7,0,0,0
03-02-2025,cfphsor02.sldc.sbc.com,p1ccr7d8,0,0,0.9
03-02-2025,cfphsor02.sldc.sbc.com,CFP_Prod_Windows_FS_clph444,0,0,0
03-02-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_Linux_FS_clph444,0,0,0
03-02-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_Windows_FS_clph444,0,0,0
03-02-2025,cfphsor02.sldc.sbc.com,CFP_PROD_DB_Common_clph444,0,0.61,0
03-02-2025,cfphsor02.sldc.sbc.com,CFP_Non_PROD_DB_Common_clph444,0,0,0
03-02-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_FS_clph444,0,0,0
03-02-2025,cfphsor02.sldc.sbc.com,CFP_PROD_FS_clph444,0,0.18,0
03-02-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_FS_csprd246,0,0,0
03-02-2025,cfphsor02.sldc.sbc.com,CFP_Prod_FS_csprd246,0,0,0
03-02-2025,cfphsor02.sldc.sbc.com,CFP_Non_PROD_DB_Common_cspr246,0,0,0
03-02-2025,cfphsor02.sldc.sbc.com,CFP_PROD_DB_Common_cspr246,0,0,0
03-02-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Linux_FS_tlph101_Rep,0,0,0
03-02-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Windows_FS_tlph101_Rep,0,0,0
03-02-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tlph101_Rep,993.83,361.69,2.7
03-02-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Windows_FS_tsprd653_Rep,0,0,0
03-02-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Linux_FS_tsprd653_Rep,0,0,0
03-02-2025,cfphsor03.sldc.sbc.com,TFP_Non_PROD_FS_tlph101_rep,0,0,0
03-02-2025,cfphsor03.sldc.sbc.com,TFP_Prod_Windows_FS_tsprd540_Rep,0,0,0
03-02-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tlph101_rep,451.47,31.72,14.2
03-02-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Linux_FS_tsprd540_Rep,0,0,0
03-02-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tlph102_rep,63.08,3.32,18.9
03-02-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tlph102_Rep,81.89,11.6,7
03-02-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tsprd540_Rep,103.58,5.14,20.1
03-02-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tsprd540_Rep,16.87,2.47,6.8
03-02-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tsprd653_Rep,176.3,28.9,6
03-02-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tsprd653_Rep,68.23,5.57,12.2
03-02-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tlpd237_Rep,33.01,20.78,1.5
03-02-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tlpd237_Rep,66.21,3.96,16.7
03-02-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_p1ccr7d6_Rep,0,0,0
03-02-2025,bfphsor01.bhdc.att.com,BFP_Catalog_blph634,5.8,0.28,20.7
03-02-2025,bfphsor01.bhdc.att.com,BFP_Catalog_blph874,4.73,0.08,56.8
03-02-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd267,0,0,0
03-02-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd466,2.74,0.09,30
03-02-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd483,1.04,0.05,20.5
03-02-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd649,2,0.09,22.5
03-02-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd685,2.89,0.1,28.8
03-02-2025,bfphsor01.bhdc.att.com,BFP_Catalog_blpd739,1.16,0.03,43.8
03-02-2025,bfphsor01.bhdc.att.com,BPF_Catalog_blpd10808,0.05,0.01,4.6
03-02-2025,bfphsor01.bhdc.att.com,blpd10808,0,0,0
03-02-2025,bfphsor01.bhdc.att.com,blpd10809,0,0,0
03-02-2025,bfphsor01.bhdc.att.com,blpd10810,0,0,0
03-02-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlp13422_dup,0.12,0,37.2
03-02-2025,cfphsor01.sldc.sbc.com,OFP_Catalog_clpd13671,0,0,0
03-02-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clpd13671,0.02,0,11.6
03-02-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clph444,5.2,0.29,18.1
03-02-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clph587,4.58,0.13,36.3
03-02-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clph657,8.98,0.2,45.5
03-02-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_csprd246,0.19,0.02,11.7
03-02-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_csprd370,1.75,0.1,17.5
03-02-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlph101_dup,11.91,0.35,33.6
03-02-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tsprd653_dup,1.88,0.05,37.7
03-02-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tsprd540_dup,0.65,0.02,30.3
03-02-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlpd11266_dup,1.81,0.02,73.3
03-02-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlpd237_dup,4.13,0.03,132.3
03-02-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlph102_dup,5.49,0.16,34.3
03-02-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tsprd654_dup,3.81,0.12,33.1
03-02-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_csprd245,2.86,0.05,55.4
03-02-2025,cfphsor01.sldc.sbc.com,CFP_PROD_Linux_FS_clph657,0,0,0
03-02-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clpd13241,0.07,0.01,6.2
03-02-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clpd13672,0,0,8.3
03-02-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlpd13081_dup,0.03,0,12.8
03-02-2025,bfphsor03.bhdc.att.com,BFP_Prod_FS_blph874,125.86,7.49,16.7
03-02-2025,bfphsor03.bhdc.att.com,BFP_NonProd_FS_blph874,125.78,7.37,17
03-02-2025,bfphsor03.bhdc.att.com,BFP_Prod_dbcommon_blph874,384.41,70.72,5.4
03-02-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p2spn1d4,0,0,0
03-02-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d2,0,0,0
03-02-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d1,0,0,0
03-02-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d3,0,0,0
03-02-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d4,0,0,0
03-02-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d5,0,0,0
03-02-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d6,0,0,0
03-02-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d7,0,0,0
03-02-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb2d1,0,0,0
03-02-2025,bfphsor03.bhdc.att.com,BFP_Prod_Linux_FS_bsprd652,0,0,0
03-02-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_bsprd652,0,0,0
03-02-2025,bfphsor03.bhdc.att.com,BFP_NonProd_dbcommon_blph874,24.53,1.57,15.6
03-02-2025,bfphsor03.bhdc.att.com,BFP_NonProd_FS_blph634,11.38,0.46,24.6
03-02-2025,bfphsor03.bhdc.att.com,BFP_NonProd_dbcommon_blph634,3.89,1.27,3
03-02-2025,bfphsor03.bhdc.att.com,BFP_Prod_FS_blph634,112.01,7.89,14.2
03-02-2025,bfphsor03.bhdc.att.com,BFP_Prod_dbcommon_blph634,80.35,35.16,2.2
03-02-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p1edw1d2,0,0,0
03-02-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_csprd245_dup,2.86,0.05,55.3
03-02-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlp13422,0.12,0,35.2
03-02-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clpd13241_dup,0,0,0
03-02-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clpd13671_dup,0.02,0,16.7
03-02-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlpd11266,1.81,0.02,73.1
03-02-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlpd237,4.13,0.03,132.4
03-02-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlph101,11.91,0.35,33.6
03-02-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlph102,5.49,0.16,34.3
03-02-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tsprd540,0.65,0.02,30.3
03-02-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tsprd653,1.88,0.05,37.7
03-02-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tsprd654,3.81,0.12,33.1
03-02-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clph444_dup,0,0,0
03-02-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clph587_dup,4.58,0.13,36.4
03-02-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clph657_dup,6.35,0.16,39.2
03-02-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_csprd246_dup,0.74,0.03,29.1
03-02-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_csprd370_dup,1.75,0.1,17.5
03-02-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clpd13672_dup,0.02,0,16.8
03-02-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlpd13081,0.07,0.01,5.5
03-02-2025,ufphsor01.madc.att.com,usprd144_test,0,0,0
03-02-2025,ufphsor01.madc.att.com,UFP_Catalog_ulph189,4.67,0.12,37.7
03-02-2025,ufphsor01.madc.att.com,UFP_Catalog_usprd144,1.4,0.05,30.4
03-02-2025,ufphsor01.madc.att.com,UFP_Catalog_usprd445,2.44,0.06,42.7
03-02-2025,ufphsor01.madc.att.com,UFP_Catalog_ulpd10324,0.12,0.01,9.9
03-02-2025,ofphsor01.bodc.att.com,OFP_Catalog_bspebr02,0.39,0.01,74.9
03-02-2025,ofphsor01.bodc.att.com,OFP_Catalog_bspebr04,1.98,0.05,36
03-02-2025,ofphsor01.bodc.att.com,OFP_Catalog_olph437,8.61,0.27,32.2
03-02-2025,ofphsor01.bodc.att.com,OFP_Catalog_osprd544,1,0.03,36.5
03-02-2025,ofphsor01.bodc.att.com,OFP_Catalog_osprd565,0.9,0.02,38.3
03-02-2025,ofphsor01.bodc.att.com,OFP_Catalog_osprd312,11.9,0.14,82.9
03-02-2025,ofphsor01.bodc.att.com,OFP_Catalog_olpd11038,0.01,0,12.9
03-02-2025,ofphsor01.bodc.att.com,FFP_Catalog_flpd633_dup,15.03,0.62,24.2
03-02-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd119_dup,0,0,0
03-02-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd304_dup,0.77,0.01,53.5
03-02-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd448_dup,2.95,0.15,19.5
03-02-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd475_dup,0.31,0.01,32.2
03-02-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd476_dup,0.19,0.01,34.3
03-02-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd508_dup,1.33,0.02,55.4
03-02-2025,ofphsor01.bodc.att.com,FFP_Local_BKUP,0.02,0.01,2.3
03-02-2025,ofphsor01.bodc.att.com,FFP_catalog_flpd11354_dup,0,0,9.5
03-02-2025,ofphsor01.bodc.att.com,FFP_catalog_flpd11355_dup,0.01,0,10.7
03-02-2025,ofphsor04.bodc.att.com,OFP_NonPROD_Linux_FS_olph437,0,0,0
03-02-2025,ofphsor04.bodc.att.com,OFP_NonPROD_Windows_FS_olph437,0,0,0
03-02-2025,ofphsor04.bodc.att.com,OFP_PROD_Linux_FS_olph437,0,0,1.7
03-02-2025,ofphsor04.bodc.att.com,OFP_PROD_Windows_FS_olph437,0,0,0
03-02-2025,ofphsor04.bodc.att.com,test,0,0,1.9
03-02-2025,ofphsor04.bodc.att.com,OFP_PROD_DB_Common_olph437,1383.91,149.82,9.2
03-02-2025,ofphsor04.bodc.att.com,OFP_Non_PROD_DB_Common_olph437,0,0,0
03-02-2025,ofphsor04.bodc.att.com,OFP_NonPROD_FS_olph437,274.71,14.78,18.5
03-02-2025,ofphsor04.bodc.att.com,OFP_PROD_FS_olph437,590.78,80.93,7.2
03-02-2025,ofphsor05.bodc.att.com,FFP_PROD_Linux_FS_fsprd448_Rep,0,0,0
03-02-2025,ofphsor05.bodc.att.com,FFP_PROD_Windows_FS_fsprd448_Rep,0,0,0
03-02-2025,ofphsor05.bodc.att.com,FFP_PROD_FS_flpd633_rep,262.8,19.1,13.7
03-02-2025,ofphsor05.bodc.att.com,FFP_PROD_DB_flpd633_rep,1421.1,309.59,4.5
03-02-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_bspebr02_dup,0,0,0
03-02-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_bspebr04_dup,1.98,0.05,36
03-02-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_olph437_dup,0,0,0
03-02-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_osprd312_dup,11.9,0.14,82.8
03-02-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_osprd544_dup,0,0,0
03-02-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_osprd565_dup,0,0,0
03-02-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_flpd633,15.03,0.62,24.2
03-02-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd119,0,0,0
03-02-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd304,0.77,0.01,53.4
03-02-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd448,2.95,0.15,19.6
03-02-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd475,0.31,0.01,32.2
03-02-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd476,0.19,0.01,34.4
03-02-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd508,1.33,0.02,55.6
03-02-2025,ffphsor01.ffdc.sbc.com,FFP_LOCAL_BKUP,0.11,0.01,7.5
03-02-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_flpd11354,0,0,9.5
03-02-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_flpd11355,0.01,0,10.7
03-02-2025,ffphsor02.ffdc.sbc.com,Test,0,0,0
03-02-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_Linux_FS_fsprd448,0,0,0
03-02-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_Windows_FS_fsprd448,0,0,0
03-02-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_Windows_FS_fsprd448,0,0,0
03-02-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_FS_flpd633,237.75,8.97,26.5
03-02-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_Linux_FS_fsprd448,0,0,0
03-02-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_FS_flpd633,266.41,19.67,13.5
03-02-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_DB_flpd633,0.11,0.04,2.6
03-02-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_DB_flpd633,1038.43,234.01,4.4
03-02-2025,ffphsor03.ffdc.sbc.com,OFP_PROD_Linux_FS_olph437_Rep,0.07,0.01,13.3
03-02-2025,ffphsor03.ffdc.sbc.com,OFP_PROD_Windows_FS_olph437_Rep,0,0,0
03-02-2025,ffphsor03.ffdc.sbc.com,test,0,0,1.8
03-02-2025,ffphsor03.ffdc.sbc.com,OFP_PROD_DB_Common_olph437_Rep,1420.67,150.55,9.4
03-02-2025,ffphsor03.ffdc.sbc.com,OFP_PROD_FS_olph437_Rep,608.11,81.33,7.4
03-02-2025,yfphsor02.kmdc.att.com,AFP_PROD_Linux_FS_ALPH332_Rep,4.27,0.36,11.7
03-02-2025,yfphsor02.kmdc.att.com,AFP_PROD_FS_ASPRD559_Rep,136.66,6.16,22.1
03-02-2025,yfphsor02.kmdc.att.com,AFP_PROD_Windows_FS_ALPH332_Rep,0,0,0
03-02-2025,yfphsor02.kmdc.att.com,AFP_PROD_DB_COMMON_ASPRD559_Rep,392.65,54.87,7.1
03-02-2025,yfphsor02.kmdc.att.com,test,0.01,0,1.9
03-02-2025,yfphsor02.kmdc.att.com,p5enb2d8_Repl,27.92,28.37,0.9
03-02-2025,yfphsor02.kmdc.att.com,p5enb2d9_Repl,0.48,0.46,1
03-02-2025,yfphsor02.kmdc.att.com,p5enb3d1_Repl,3.15,3.19,0.9
03-02-2025,yfphsor02.kmdc.att.com,p5enb3d2_Repl,3.71,4.07,0.9
03-02-2025,yfphsor02.kmdc.att.com,p5enb3d3_Repl,2.75,2.99,0.9
03-02-2025,yfphsor02.kmdc.att.com,p5enb3d4_Repl,4.07,4.07,1
03-02-2025,yfphsor02.kmdc.att.com,p5enb3d5_Repl,0.98,1.08,0.9
03-02-2025,yfphsor02.kmdc.att.com,p5enb3d6_Repl,19.5,20.9,0.9
03-02-2025,yfphsor02.kmdc.att.com,p5enb3d7_Repl,0,0,0
03-02-2025,yfphsor02.kmdc.att.com,p5enb3d8_Repl,3.64,3.93,0.9
03-02-2025,yfphsor02.kmdc.att.com,p5enb3d9_Repl,3.75,4.06,0.9
03-02-2025,yfphsor02.kmdc.att.com,p5enb4d1_Repl,2.76,3.02,0.9
03-02-2025,yfphsor02.kmdc.att.com,p5enb4d2_Repl,3.79,4.13,0.9
03-02-2025,yfphsor02.kmdc.att.com,p5enb4d3_Repl,0.98,1.09,0.8
03-02-2025,yfphsor02.kmdc.att.com,AFP_PROD_DB_COMMON_TARGET,1287.82,305.34,4.2
03-02-2025,yfphsor02.kmdc.att.com,AFP_PROD_FS_ALPH332_Rep,1125.95,63.93,17.6
